folio,caja,usuario,dia,fecha,dia_semana,cantidad,producto,importe,valor,utilidad
156,Caja 1,lizeth,0,2024-02-21,Wednesday,1.0,Saladita 186GM,20.0,16.54,3.46
156,Caja 1,lizeth,0,2024-02-21,Wednesday,1.0,Takis Huakamoles 65g,16.0,13.44,2.56
157,Caja 1,lizeth,0,2024-02-21,Wednesday,1.0,Calculadora Cientifica Casio FX82,389.0,319.0,70.0
158,Caja 1,lizeth,0,2024-02-21,Wednesday,1.0,Barras de Coco 106g 100957,19.0,15.25,3.75
158,Caja 1,lizeth,0,2024-02-21,Wednesday,1.0,Bizcochito Gamesa 150G 100173,14.0,11.25,2.75
159,Caja 1,lizeth,0,2024-02-21,Wednesday,1.0,Envios De Recargas,1.0,0.01,0.99
159,Caja 1,lizeth,0,2024-02-21,Wednesday,15.0,RECARGAS XTREME (MULTICEL-MINISUPER),15.0,14.25,0.75
160,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Vogue Higienico De Rollo Ind,8.0,5.77,2.23
161,Caja 1,wendy,1,2024-02-22,Thursday,0.5,Frijol Michigan Mustang Kg,20.0,18.14,1.86
162,Caja 1,admin,1,2024-02-22,Thursday,1.0,Doritos Nacho 61gr,17.0,13.69,3.31
163,Caja 1,wendy,1,2024-02-22,Thursday,0.12,Queso De Hebra,15.0,12.8,2.2
163,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Tortillina Del Hogar 220 g,18.0,14.76,3.24
164,Caja 1,wendy,1,2024-02-22,Thursday,0.16,Queso De Hebra,20.0,17.06,2.94
164,Caja 1,wendy,1,2024-02-22,Thursday,0.28,Queso Fresco,30.0,24.17,5.83
165,Caja 1,wendy,1,2024-02-22,Thursday,0.5,Jamon Rebanado Suly 1kg,32.5,27.5,5.0
165,Caja 1,wendy,1,2024-02-22,Thursday,0.8,Queso De Hebra,100.0,85.31,14.69
166,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Yoghurt Yoplait Fresa 330g 9112,17.5,14.0,3.5
167,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Agua Ciel 1lt 310883,13.0,9.21,3.79
168,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Bolsa Basura Mediana 1pza,5.0,2.3,2.7
169,Caja 1,wendy,1,2024-02-22,Thursday,0.15,Jamon Rebanado Suly 1kg,10.0,8.46,1.54
170,Caja 1,wendy,1,2024-02-22,Thursday,0.09,Salchijocho Pavo Any Agranel,4.51,3.11,1.4
171,Caja 1,wendy,1,2024-02-22,Thursday,2.0,Espagueti 200 gr,18.0,13.3,4.7
171,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Pan Molido Bimbo Clasico 210g,28.0,23.24,4.76
173,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Talco Dos Caras 150gr,36.0,29.9,6.1
174,Caja 1,wendy,1,2024-02-22,Thursday,2.0,Epura Garrafon 20 Lts,84.0,78.0,6.0
175,Caja 1,wendy,1,2024-02-22,Thursday,0.25,Bolsa Natural 20x30 Para Kg,19.0,11.88,7.12
176,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Buscapina Compuesta,19.0,6.11,12.89
177,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Queso Crema La Escondida 250g,17.0,14.0,3.0
178,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Vogue Higienico De Rollo Ind,8.0,5.77,2.23
179,Caja 1,wendy,1,2024-02-22,Thursday,5.0,Huevo Crio Individual 1pza,15.0,9.85,5.15
180,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Huevo Crio Individual 1pza,3.0,1.97,1.03
181,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Vaso de Unicel 1/2 Lt,30.0,24.1,5.9
182,Caja 1,admin,1,2024-02-22,Thursday,1.0,Fibra Espiral chica,5.0,3.17,1.83
183,Caja 1,wendy,1,2024-02-22,Thursday,0.24,Queso De Hebra,30.0,25.59,4.41
183,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Salvo Liquido 215ml,16.0,11.9,4.1
184,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Blanca Nieves 500g,22.0,16.47,5.53
185,Caja 1,wendy,1,2024-02-22,Thursday,3.0,Huevo Crio Individual 1pza,9.0,5.91,3.09
185,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Suavicrema De Chocolate 100g,17.0,13.12,3.88
186,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Leche Nito Bebida Chocolate 236G,13.0,10.66,2.34
186,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Maravillas Gamesa 116g,18.0,15.25,2.75
186,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Sabritas Sal Original 45g,17.0,13.69,3.31
187,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Memoria USB 8 GB Acer,140.0,62.0,78.0
188,Caja Icsi,admin,1,2024-02-22,Thursday,452.0,ICSI Pago Servicio TMAC,452.0,442.96,9.04
188,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Icsi Comision Servicio TMAC 1-500,10.0,3.92,6.08
189,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Retornable 3LTS 3068,38.0,31.04,6.96
190,Caja 1,admin,1,2024-02-22,Thursday,1.0,Valle Frut Citrus 355 ml 342198,10.0,7.08,2.92
191,Caja 1,admin,1,2024-02-22,Thursday,1.0,Clarasol 500ml,7.0,5.63,1.37
192,Caja 1,admin,1,2024-02-22,Thursday,1.0,Nescafe Clasico Black 40gr,28.0,20.0,8.0
193,Caja 1,admin,1,2024-02-22,Thursday,2.0,Lala deslactosada 1lit,50.0,45.58,4.42
194,Caja 1,admin,1,2024-02-22,Thursday,1.0,Arroz 1kg,19.5,18.07,1.43
194,Caja 1,admin,1,2024-02-22,Thursday,1.0,Chicharo Herdez 215GR,10.0,7.3,2.7
195,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Retornable 3LTS 3068,38.0,31.04,6.96
195,Caja 1,admin,1,2024-02-22,Thursday,0.24,Queso De Hebra,30.0,25.59,4.41
196,Caja 1,admin,1,2024-02-22,Thursday,1.0,HUEVO CRIO 1/2 CONO,32.0,29.58,2.42
196,Caja 1,admin,1,2024-02-22,Thursday,1.0,NORSUIZA CAJITA 2PZA,5.0,3.48,1.52
196,Caja 1,admin,1,2024-02-22,Thursday,1.0,NORTOMATE CAJA 2PZ,5.0,3.26,1.74
197,Caja 1,admin,1,2024-02-22,Thursday,1.0,Mediacrema Nestle lata 225g,17.5,14.58,2.92
197,Caja 1,admin,1,2024-02-22,Thursday,0.46,Queso Fresco,50.0,40.28,9.72
198,Caja 1,admin,1,2024-02-22,Thursday,0.14,Queso Fresco,15.0,12.08,2.92
198,Caja 1,admin,1,2024-02-22,Thursday,1.0,Bubbaloo Pik Pop Piña Chamoy 1pz,2.0,1.69,0.31
199,Caja 1,admin,1,2024-02-22,Thursday,2.0,HUEVO CRIO CONO 30PZ,128.0,118.32,9.68
200,Caja 1,admin,1,2024-02-22,Thursday,2.0,Crossantines 32g,12.0,9.84,2.16
201,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Cola 600ml,19.0,15.2,3.8
202,Caja 1,admin,1,2024-02-22,Thursday,1.0,Electrolit Fresa 625 Ml,27.0,16.32,10.68
202,Caja 1,admin,1,2024-02-22,Thursday,1.0,Aloe Beta omnilife Sabor Piña 200ml,42.0,29.45,12.55
202,Caja 1,admin,1,2024-02-22,Thursday,1.0,Fibern Plus Sobre,14.5,10.5,4.0
202,Caja 1,admin,1,2024-02-22,Thursday,1.0,Magnus Sobre Omnilife 20g,17.0,11.53,5.47
202,Caja 1,admin,1,2024-02-22,Thursday,1.0,Omniplus Sobre Omnilife,21.5,16.53,4.97
202,Caja 1,admin,1,2024-02-22,Thursday,1.0,Homo Omnilife 1sobre,18.5,12.67,5.83
203,Caja 1,admin,1,2024-02-22,Thursday,1.0,Servicio Domicilio,5.0,0.0,5.0
203,Caja 1,admin,1,2024-02-22,Thursday,1.0,COCA RETORNABLE 3LTS PAQ 6PZA,197.0,186.23,10.77
204,Caja 1,admin,1,2024-02-22,Thursday,1.0,Queso Crema La Escondida 250g,17.0,14.0,3.0
204,Caja 1,admin,1,2024-02-22,Thursday,0.24,Queso De Hebra,30.0,25.59,4.41
205,Caja 1,admin,1,2024-02-22,Thursday,1.0,Mayonesa #8 190g,27.0,22.23,4.77
205,Caja 1,admin,1,2024-02-22,Thursday,1.0,Pan Molido Crujiente 175g,28.0,22.96,5.04
206,Caja 1,admin,1,2024-02-22,Thursday,0.32,Queso De Hebra,40.0,34.12,5.88
207,Caja 1,admin,1,2024-02-22,Thursday,0.5,Harina Selecta 1kg,11.0,8.41,2.59
208,Caja 1,admin,1,2024-02-22,Thursday,2.0,Yakult 80ml,20.0,14.0,6.0
209,Caja Icsi,admin,1,2024-02-22,Thursday,1050.0,MASTERXTREME MAYOREO RECARGA,997.5,976.5,21.0
210,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Diurex Janel,5.0,2.69,2.31
211,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Cola Vidrio 1 1/4,24.0,19.87,4.13
211,Caja 1,admin,1,2024-02-22,Thursday,1.0,Mini Barritas Fresa Tubo 222g,32.0,26.04,5.96
212,Caja 1,admin,1,2024-02-22,Thursday,2.0,Servicio Domicilio,10.0,0.0,10.0
212,Caja 1,admin,1,2024-02-22,Thursday,2.0,COCA RETORNABLE 3LTS PAQ 6PZA,394.0,372.46,21.54
213,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Activia Ciruela Pasa 250g,16.0,14.13,1.87
214,Caja 1,admin,1,2024-02-22,Thursday,0.5,Frijol Michigan Mustang Kg,20.0,18.14,1.86
214,Caja 1,admin,1,2024-02-22,Thursday,0.16,Queso De Hebra,20.0,17.06,2.94
215,Caja 1,admin,1,2024-02-22,Thursday,1.0,Sidral Mundet 600ml,18.0,13.57,4.43
216,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Coca Retornable 3LTS 3068,38.0,31.04,6.96
216,Caja Icsi,admin,1,2024-02-22,Thursday,2.0,Vaso Individual del #8 1pza,2.0,0.8,1.2
217,Caja 1,admin,1,2024-02-22,Thursday,2.0,Vaso Individual del #8 1pza,2.0,0.8,1.2
218,Caja 1,admin,1,2024-02-22,Thursday,1.0,Pepsi 1.5Lt,23.0,18.48,4.52
219,Caja 1,admin,1,2024-02-22,Thursday,1.0,Vaso Individual del #8 1pza,1.0,0.4,0.6
220,Caja 1,admin,1,2024-02-22,Thursday,1.0,Cerillo Clasico Individual,3.5,1.93,1.57
221,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Cola Vidrio 1 1/4,24.0,19.87,4.13
221,Caja 1,admin,1,2024-02-22,Thursday,3.0,Vaso Individual del #8 1pza,3.0,1.2,1.8
222,Caja 1,admin,1,2024-02-22,Thursday,0.41,Salchijocho Pavo Any Agranel,20.0,13.82,6.18
223,Caja 1,admin,1,2024-02-22,Thursday,1.0,Takis Fuego Mas Picante 65g,17.0,13.44,3.56
224,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Cheetos Flamin Hot 52gr,14.0,11.13,2.87
224,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Paketaxo Xtra Flamin Hot 70gr,18.0,14.55,3.45
224,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Ruffles Queso 52g,17.0,13.69,3.31
225,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Bubba Xtreme Picamix Fuego 1Paleta,5.0,3.45,1.55
225,Caja 1,wendy,1,2024-02-22,Thursday,2.0,Bubbaloo Paleta Xtreme Mora 1Pz,10.0,6.9,3.1
226,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Valle Frut Citrus 355 ml 342198,10.0,7.08,2.92
226,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Cheetos Flamin Hot 52gr,14.0,11.13,2.87
227,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Pastisetas 75 Gms,27.0,21.84,5.16
227,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Ruffles Queso 52g,17.0,13.69,3.31
227,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Sabritas Flamin Hot 45gm,17.0,13.69,3.31
228,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Coca Retornable 3LTS 3068,38.0,31.04,6.96
228,Caja 1,wendy,1,2024-02-22,Thursday,2.0,Vaso Individual del #8 1pza,2.0,0.8,1.2
229,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Coca Cola 600ml,19.0,15.2,3.8
230,Caja 1,wendy,1,2024-02-22,Thursday,2.0,Bubbaloo Paleta Xtreme Mora 1Pz,10.0,6.9,3.1
231,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Leche Nito Bebida Chocolate 236G,13.0,10.66,2.34
231,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Chocolatines 42g Gamesa,13.0,10.17,2.83
232,Caja 1,wendy,1,2024-02-22,Thursday,0.5,Queso Fresco,54.0,43.5,10.5
233,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Pepto Bismol C/U,5.0,3.54,1.46
234,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Silicon líquido selanusa 31ml,14.0,9.0,5.0
235,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Lala deslactosada 1lit,25.0,22.79,2.21
235,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Clorets Menta 2.8gr 2Pastillas,1.5,0.68,0.82
236,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Epura 600 ml,11.0,6.8,4.2
237,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Mini Takis Fuego 35,10.0,7.5,2.5
238,Caja 1,wendy,1,2024-02-22,Thursday,2.0,Nito 1Pza 62g,30.0,24.9,5.1
238,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Churrumais mas producto 60gr,14.0,11.13,2.87
238,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Big Mix 75g,16.0,12.6,3.4
239,Caja 1,wendy,1,2024-02-22,Thursday,6.0,Huevo Crio Individual 1pza,18.0,11.82,6.18
240,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Valle Frut Citrus 2 Litros 330461,30.0,20.51,9.49
241,Caja Icsi,admin,1,2024-02-22,Thursday,5.0,Vaso Individual del #8 1pza,5.0,2.0,3.0
242,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Donas 6p Bimbo 158g,22.0,18.04,3.96
242,Caja 1,wendy,1,2024-02-22,Thursday,2.0,Clorets Plus 4pastillas,6.0,3.96,2.04
243,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Axe 48Hrs Maxima Frescura 150ml,59.0,45.0,14.0
244,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Coca Retornable 2.5 Lts,35.0,29.25,5.75
245,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Coca Retornable 3LTS 3068,38.0,31.04,6.96
246,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Chivacola Botella Omnilife 600ml,17.5,11.98,5.52
247,Caja Icsi,admin,1,2024-02-22,Thursday,1050.0,MASTERXTREME MAYOREO RECARGA,997.5,976.5,21.0
248,Caja Icsi,admin,1,2024-02-22,Thursday,500.0,MASTER SERVICIOS XTREME,500.0,490.0,10.0
249,Caja Icsi,admin,1,2024-02-22,Thursday,1050.0,MASTERXTREME MAYOREO RECARGA,997.5,976.5,21.0
250,Caja 1,wendy,1,2024-02-22,Thursday,1.0,HUEVO CRIO 1/2 CONO,32.0,29.58,2.42
251,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Salsa Casera Herdez. 210g,11.0,8.33,2.67
251,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Tang De Jamaica 25gm,6.0,4.63,1.37
251,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Vogue Higienico De Rollo Ind,8.0,5.77,2.23
252,Caja 1,wendy,1,2024-02-22,Thursday,4.0,Servicio Domicilio,20.0,0.0,20.0
252,Caja 1,wendy,1,2024-02-22,Thursday,4.0,COCA RETORNABLE 3LTS PAQ 6PZA,788.0,744.92,43.08
253,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Pepsi Jumbo 3Lt,37.0,27.67,9.33
253,Caja 1,wendy,1,2024-02-22,Thursday,3.0,Cerillo Clasico Individual,10.5,5.79,4.71
254,Caja 1,wendy,1,2024-02-22,Thursday,1.0,Bombon Individual,1.0,0.84,0.16
255,Caja 1,wendy,1,2024-02-22,Thursday,0.24,Queso De Hebra,30.0,25.59,4.41
256,Caja 1,wendy,1,2024-02-22,Thursday,4.0,Envios De Recargas,4.0,0.04,3.96
256,Caja 1,wendy,1,2024-02-22,Thursday,220.0,RECARGAS XTREME (MULTICEL-MINISUPER),220.0,209.0,11.0
257,Caja Icsi,admin,1,2024-02-22,Thursday,525.0,MASTERXTREME MAYOREO RECARGA,498.75,488.25,10.5
258,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Omniplus Sobre Omnilife,21.5,16.53,4.97
258,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Optimus Sobre Omnilife,16.5,12.53,3.97
259,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Magnus Sobre Omnilife 20g,17.0,11.53,5.47
260,Caja Icsi,admin,1,2024-02-22,Thursday,1.0,Jarrito Fresa 2lt,25.0,19.25,5.75
261,Caja 1,JENNY,1,2024-02-22,Thursday,2.0,Coca Cola 600ml,38.0,30.4,7.6
262,Caja 1,JENNY,1,2024-02-22,Thursday,0.32,Queso De Hebra,40.0,34.12,5.88
262,Caja 1,JENNY,1,2024-02-22,Thursday,2.0,Yomi Chocolate 190ml,22.0,13.0,9.0
263,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Valle Frut Citrus 355 ml 342198,10.0,7.08,2.92
263,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Bombonete 55g,12.0,9.24,2.76
263,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Coca Cola 400ml,14.0,10.9,3.1
264,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Clorets Plus 4pastillas,3.0,1.98,1.02
265,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Caja Vacia De Huevo,6.0,0.0,6.0
266,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Valle Frut Citrus 355 ml 342198,10.0,7.08,2.92
267,Caja 1,JENNY,1,2024-02-22,Thursday,2.0,Bombon Individual,2.0,1.68,0.32
268,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Ruffles Queso 52g,17.0,13.69,3.31
268,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Clorets Plus 4pastillas,3.0,1.98,1.02
269,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Cremax De Nieve Chocolate 90g 065600,19.0,15.25,3.75
269,Caja 1,JENNY,1,2024-02-22,Thursday,1.0,Yoghurt Placer Cookies & Cream 220g 9594,16.0,13.0,3.0
270,Caja 1,JENNY,1,2024-02-22,Thursday,2.0,Bolsa Basura Mediana 1pza,10.0,4.6,5.4
271,Caja 1,admin,1,2024-02-22,Thursday,1.0,Halls De Miel,8.0,6.63,1.37
271,Caja 1,admin,1,2024-02-22,Thursday,8.0,Clorets Menta 2.8gr 2Pastillas,12.0,5.92,6.08
272,Caja 1,admin,1,2024-02-22,Thursday,1.0,Halls Sabor Mora Azul,8.0,6.08,1.92
273,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Retornable 3LTS 3068,38.0,31.04,6.96
273,Caja 1,admin,1,2024-02-22,Thursday,4.0,Vaso Individual del #8 1pza,4.0,1.6,2.4
274,Caja 1,admin,1,2024-02-22,Thursday,6.0,Bombon Individual,6.0,5.04,0.96
275,Caja 1,admin,1,2024-02-22,Thursday,4.0,Bombon Individual,4.0,3.36,0.64
276,Caja 1,admin,1,2024-02-22,Thursday,1.0,Kola Loka Brocha 5g,27.0,20.17,6.83
277,Caja 1,admin,1,2024-02-22,Thursday,1.0,Nectar Valle Mango Minibrick 250ml,12.0,7.86,4.14
277,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Cola 400ml,14.0,10.9,3.1
278,Caja 1,admin,1,2024-02-22,Thursday,2.0,Cigarro Marlboro Individual 1Pza,12.0,7.44,4.56
279,Caja 1,admin,1,2024-02-22,Thursday,1.0,Fanta Fresa 600ml,18.0,13.57,4.43
279,Caja 1,admin,1,2024-02-22,Thursday,1.0,Epura 1 lt,14.0,8.33,5.67
280,Caja 1,admin,1,2024-02-22,Thursday,0.16,Queso De Hebra,20.0,17.06,2.94
281,Caja 1,admin,1,2024-02-22,Thursday,1.0,Sopa Nissin camaron C/Habanero,15.0,9.46,5.54
281,Caja 1,admin,1,2024-02-22,Thursday,1.0,Nectar Valle Mango Minibrick 250ml,12.0,7.86,4.14
282,Caja 1,admin,1,2024-02-22,Thursday,0.19,Queso Fresco,20.0,16.11,3.89
282,Caja 1,admin,1,2024-02-22,Thursday,1.0,Submarinos Chocolate,22.0,16.41,5.59
283,Caja 1,admin,1,2024-02-22,Thursday,4.0,Vaso Individual del #8 1pza,4.0,1.6,2.4
283,Caja 1,admin,1,2024-02-22,Thursday,1.0,Sidral Munded Jumbo 3 Lts,38.0,31.17,6.83
284,Caja 1,admin,1,2024-02-22,Thursday,1.0,Sponch 120gr,22.0,17.64,4.36
284,Caja 1,admin,1,2024-02-22,Thursday,2.0,Yomi Chocolate 190ml,22.0,13.0,9.0
285,Caja 1,admin,1,2024-02-22,Thursday,1.0,Mediacrema Lala 480ml,26.0,21.99,4.01
285,Caja 1,admin,1,2024-02-22,Thursday,1.0,Queso Crema La Escondida 250g,17.0,14.0,3.0
285,Caja 1,admin,1,2024-02-22,Thursday,0.28,Queso Fresco,30.0,24.17,5.83
286,Caja 1,admin,1,2024-02-22,Thursday,1.0,Cheetos Torcido Naranja 52g,14.0,11.13,2.87
287,Caja 1,admin,1,2024-02-22,Thursday,1.0,Cheetos Flamin Hot 52gr,14.0,11.13,2.87
288,Caja 1,admin,1,2024-02-22,Thursday,1.0,Ruffles Queso 185g,53.0,44.8,8.2
289,Caja 1,admin,1,2024-02-22,Thursday,1.0,Doritos Flamin Hot 62gm,17.0,13.69,3.31
290,Caja 1,admin,1,2024-02-22,Thursday,1.0,Mediacrema Lala 480ml,26.0,21.99,4.01
290,Caja 1,admin,1,2024-02-22,Thursday,0.5,Queso Fresco,54.0,43.5,10.5
290,Caja 1,admin,1,2024-02-22,Thursday,1.0,Plato Largo Jaguar 855,27.0,21.0,6.0
291,Caja 1,admin,1,2024-02-22,Thursday,0.31,Jamon Rebanado Suly 1kg,20.0,16.92,3.08
291,Caja 1,admin,1,2024-02-22,Thursday,0.24,Queso De Hebra,30.0,25.59,4.41
292,Caja 1,admin,1,2024-02-22,Thursday,0.19,Queso Fresco,20.0,16.11,3.89
293,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Cola 600ml,19.0,15.2,3.8
294,Caja Icsi,admin,1,2024-02-22,Thursday,6.0,Envios De Recargas,6.0,0.06,5.94
294,Caja Icsi,admin,1,2024-02-22,Thursday,310.0,ICSI Recargas Xtreme,310.0,294.5,15.5
295,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Retornable 3LTS 3068,38.0,31.04,6.96
296,Caja 1,admin,1,2024-02-22,Thursday,0.23,Queso Fresco,25.0,20.14,4.86
297,Caja 1,admin,1,2024-02-22,Thursday,0.28,Queso Fresco,30.0,24.17,5.83
298,Caja 1,admin,1,2024-02-22,Thursday,1.0,Cheetos Poff Azules 41gr,14.0,11.13,2.87
299,Caja 1,admin,1,2024-02-22,Thursday,1.0,Gelatina Lala General 125gr 020556,7.0,3.13,3.87
299,Caja 1,admin,1,2024-02-22,Thursday,1.0,Flan Yoplait 100G 9709,7.5,6.0,1.5
300,Caja 1,admin,1,2024-02-22,Thursday,2.0,HUEVO CRIO CONO 30PZ,128.0,118.32,9.68
301,Caja 1,admin,1,2024-02-22,Thursday,0.24,Queso De Hebra,30.0,25.59,4.41
302,Caja 1,admin,1,2024-02-22,Thursday,1.0,Mamut 44g 513700,10.0,8.48,1.52
303,Caja 1,admin,1,2024-02-22,Thursday,1.0,Coca Retornable 3LTS 3068,38.0,31.04,6.96
304,Caja 1,admin,1,2024-02-22,Thursday,1.0,Mediacrema Lala 480ml,26.0,21.99,4.01
304,Caja 1,admin,1,2024-02-22,Thursday,0.19,Queso Fresco,20.0,16.11,3.89
305,Caja 1,admin,1,2024-02-22,Thursday,0.46,Jamon Rebanado Suly 1kg,30.0,25.38,4.62
305,Caja 1,admin,1,2024-02-22,Thursday,1.0,HUEVO CRIO 1/2 CONO,32.0,29.58,2.42
306,Caja 1,admin,1,2024-02-22,Thursday,1.0,Ace Accion Instantanea 500g,24.5,18.7,5.8
306,Caja 1,admin,1,2024-02-22,Thursday,1.0,Cerillo Flama Grande,7.0,5.3,1.7
306,Caja 1,admin,1,2024-02-22,Thursday,1.0,Hot Cakes Pronto 500g,39.0,33.1,5.9
307,Caja 1,admin,1,2024-02-22,Thursday,1.0,Ace Accion Instantanea 250gr,11.0,9.92,1.08
308,Caja 1,admin,1,2024-02-22,Thursday,1.0,Mantequilla Primavera Barra,22.0,15.74,6.26
309,Caja 1,admin,1,2024-02-22,Thursday,1.0,Nectar Valle Durazno Minibrick 250ml,12.0,7.86,4.14
309,Caja 1,admin,1,2024-02-22,Thursday,1.0,Chips Sal De Mar 46g,17.0,14.28,2.72
309,Caja 1,admin,1,2024-02-22,Thursday,1.0,Paketaxo Mezcladito Ch 70gr,18.0,14.55,3.45
309,Caja 1,admin,1,2024-02-22,Thursday,1.0,Sabritas Sal Original 45g,17.0,13.69,3.31
309,Caja 1,admin,1,2024-02-22,Thursday,1.0,Hot Nuts Original 82g,16.0,12.6,3.4
309,Caja 1,admin,1,2024-02-22,Thursday,1.0,chips fuego 62g,20.0,15.56,4.44
310,Caja 1,admin,1,2024-02-22,Thursday,1.0,Doritos Pizzerolas 61g,17.0,13.69,3.31
311,Caja 1,admin,1,2024-02-22,Thursday,1.0,Nectar Valle Durazno Cristal 413ml,18.0,14.33,3.67
312,Caja 1,admin,1,2024-02-22,Thursday,1.0,Ruffles Queso 52g,17.0,13.69,3.31
313,Caja 1,admin,1,2024-02-22,Thursday,2.0,Envios De Recargas,2.0,0.02,1.98
313,Caja 1,admin,1,2024-02-22,Thursday,115.0,RECARGAS XTREME (MULTICEL-MINISUPER),115.0,109.25,5.75
314,Caja 1,SUSANA,1,2024-02-22,Thursday,2.0,Canela Sobre,12.0,3.08,8.92
314,Caja 1,SUSANA,1,2024-02-22,Thursday,1.0,XL-3 Extra Gripa y tos Par,12.0,7.05,4.95
314,Caja 1,SUSANA,1,2024-02-22,Thursday,1.0,Tkis hexa queso 65gr,16.0,13.44,2.56
315,Caja 1,SUSANA,1,2024-02-22,Thursday,1.0,Avena Quaker 3min 288gr,20.0,17.17,2.83
316,Caja 1,SUSANA,1,2024-02-22,Thursday,1.0,Lala deslactosada 1lit,24.0,22.79,1.21
317,Caja 1,SUSANA,1,2024-02-22,Thursday,1.0,Patrona 500 ml,24.0,20.88,3.12
318,Caja 1,SUSANA,1,2024-02-22,Thursday,1.0,Electrolit Fresa 625 Ml,27.0,16.32,10.68
318,Caja 1,SUSANA,1,2024-02-22,Thursday,1.0,Chip29 Telcel Sin Saldo Activar C/50 Saldo,29.0,1.0,28.0
319,Caja 1,SUSANA,1,2024-02-22,Thursday,10.0,Huevo Crio Individual 1pza,25.0,19.7,5.3
319,Caja 1,SUSANA,1,2024-02-22,Thursday,0.41,Salchijocho Pavo Any Agranel,20.0,13.82,6.18
